data,imab5
07-04-2017,4.808965674
10-04-2017,4.816177050
11-04-2017,4.816899585
12-04-2017,4.816987760
13-04-2017,4.815440312
17-04-2017,4.818687899
18-04-2017,4.825931484
19-04-2017,4.828044018
20-04-2017,4.827986417
24-04-2017,4.830622639
25-04-2017,4.827587058
26-04-2017,4.829917308
27-04-2017,4.831572158
28-04-2017,4.835354213
02-05-2017,4.839392711
03-05-2017,4.840663996
04-05-2017,4.837988308
05-05-2017,4.838038013
08-05-2017,4.838200788
09-05-2017,4.842645796
10-05-2017,4.850255247
11-05-2017,4.860666385
12-05-2017,4.864027722
15-05-2017,4.871482422
16-05-2017,4.880184963
17-05-2017,4.879629078
18-05-2017,4.746898083
19-05-2017,4.786679155
22-05-2017,4.774263483
23-05-2017,4.802594236
24-05-2017,4.814880269
25-05-2017,4.814635945
26-05-2017,4.824236812
29-05-2017,4.835705505
30-05-2017,4.827810244
31-05-2017,4.839429848
01-06-2017,4.824904039
02-06-2017,4.822632980
05-06-2017,4.818619496
06-06-2017,4.828469662
07-06-2017,4.827850495
08-06-2017,4.828471751
09-06-2017,4.831112304
12-06-2017,4.833461152
13-06-2017,4.830675608
14-06-2017,4.834495010
16-06-2017,4.842065337
19-06-2017,4.850257297
20-06-2017,4.843929700
21-06-2017,4.849612460
22-06-2017,4.848891701
23-06-2017,4.850899929
26-06-2017,4.852339947
27-06-2017,4.851093074
28-06-2017,4.860250552
29-06-2017,4.856278161
30-06-2017,4.864818179
03-07-2017,4.871354637
04-07-2017,4.872997733
05-07-2017,4.873860009
06-07-2017,4.873222581
07-07-2017,4.871826982
10-07-2017,4.875101479
11-07-2017,4.880724097
12-07-2017,4.894355247
13-07-2017,4.896647015
14-07-2017,4.906898512
17-07-2017,4.912270827
18-07-2017,4.917538465
19-07-2017,4.931971464
20-07-2017,4.944310721
21-07-2017,4.957530844
24-07-2017,4.954968477
25-07-2017,4.954929798
26-07-2017,4.953836493
27-07-2017,4.986300581
28-07-2017,4.998150958
31-07-2017,5.003289747
01-08-2017,5.011942356
02-08-2017,5.012991859
03-08-2017,5.019987321
04-08-2017,5.019195596
07-08-2017,5.015390942
08-08-2017,5.021603374
09-08-2017,5.020614840
10-08-2017,5.015610841
11-08-2017,5.019803520
14-08-2017,5.019739061
15-08-2017,5.023286520
16-08-2017,5.026998733
17-08-2017,5.018535187
18-08-2017,5.030523907
21-08-2017,5.029686443
22-08-2017,5.033384547
23-08-2017,5.037927058
24-08-2017,5.042261029
25-08-2017,5.044640174
28-08-2017,5.048177842
29-08-2017,5.049942884
30-08-2017,5.055983096
31-08-2017,5.066061728
01-09-2017,5.066080818
04-09-2017,5.068503263
05-09-2017,5.071206879
06-09-2017,5.077003389
08-09-2017,5.082473025
11-09-2017,5.075999107
12-09-2017,5.071588527
13-09-2017,5.072571381
14-09-2017,5.078591240
15-09-2017,5.077747569
18-09-2017,5.078030678
19-09-2017,5.082170163
20-09-2017,5.087819575
21-09-2017,5.096187114
22-09-2017,5.099915945
25-09-2017,5.104207014
26-09-2017,5.117062297
27-09-2017,5.117077154
28-09-2017,5.116911725
29-09-2017,5.117058233
02-10-2017,5.120057255
03-10-2017,5.115605198
04-10-2017,5.117099088
05-10-2017,5.112873618
06-10-2017,5.128919804
09-10-2017,5.126645914
10-10-2017,5.133720829
11-10-2017,5.134805993
13-10-2017,5.137853347
16-10-2017,5.134804763
17-10-2017,5.141001947
18-10-2017,5.143689649
19-10-2017,5.150055828
20-10-2017,5.153227786
23-10-2017,5.153473369
24-10-2017,5.152952330
25-10-2017,5.154432285
26-10-2017,5.138411763
27-10-2017,5.141844084
30-10-2017,5.137629790
31-10-2017,5.141821564
01-11-2017,5.134771696
03-11-2017,5.128249894
06-11-2017,5.139518657
07-11-2017,5.140408629
08-11-2017,5.144854387
09-11-2017,5.144168344
10-11-2017,5.134183006
13-11-2017,5.133451681
14-11-2017,5.131671917
16-11-2017,5.139758740
17-11-2017,5.150480546
20-11-2017,5.152446511
21-11-2017,5.159776455
22-11-2017,5.158984618
23-11-2017,5.161757217
24-11-2017,5.159657096
27-11-2017,5.159971382
28-11-2017,5.160434420
29-11-2017,5.150616781
30-11-2017,5.147104396
01-12-2017,5.151380783
04-12-2017,5.156944313
05-12-2017,5.161399028
06-12-2017,5.159579731
07-12-2017,5.153048069
08-12-2017,5.151804292
11-12-2017,5.151221045
12-12-2017,5.146490868
13-12-2017,5.152151864
14-12-2017,5.149004416
15-12-2017,5.155091035
18-12-2017,5.159006042
19-12-2017,5.158412585
20-12-2017,5.166327568
21-12-2017,5.168879151
22-12-2017,5.168684433
26-12-2017,5.179803937
27-12-2017,5.182845826
28-12-2017,5.191095607
29-12-2017,5.192589585
02-01-2018,5.204442157
03-01-2018,5.212828276
04-01-2018,5.219447046
05-01-2018,5.218739104
08-01-2018,5.221660430
09-01-2018,5.223371190
10-01-2018,5.232618014
11-01-2018,5.233050826
12-01-2018,5.234276840
15-01-2018,5.237372239
17-01-2018,5.239369154
18-01-2018,5.240186893
19-01-2018,5.242596930
22-01-2018,5.242708141
23-01-2018,5.237923485
24-01-2018,5.247979459
25-01-2018,5.249712520
26-01-2018,5.258927177
29-01-2018,5.258052595
30-01-2018,5.260550189
31-01-2018,5.261836264
01-02-2018,5.265846218
02-02-2018,5.260359097
05-02-2018,5.257261716
06-02-2018,5.258197667
07-02-2018,5.259917299
08-02-2018,5.247223693
09-02-2018,5.241185429
14-02-2018,5.247810072
15-02-2018,5.254072186
16-02-2018,5.263429414
19-02-2018,5.265393351
20-02-2018,5.265443736
21-02-2018,5.271067961
22-02-2018,5.273131624
23-02-2018,5.278668399
26-02-2018,5.284393697
27-02-2018,5.285399006
28-02-2018,5.290205794
01-03-2018,5.292987600
02-03-2018,5.299686406
05-03-2018,5.305317370
06-03-2018,5.308109239
07-03-2018,5.310687725
08-03-2018,5.312316894
09-03-2018,5.313603055
12-03-2018,5.313651417
13-03-2018,5.318416199
14-03-2018,5.322859352
15-03-2018,5.323311326
16-03-2018,5.330343082
19-03-2018,5.327593516
20-03-2018,5.320167496
21-03-2018,5.321934186
22-03-2018,5.354120242
23-03-2018,5.359032610
26-03-2018,5.367176368
27-03-2018,5.365448501
28-03-2018,5.366434969
29-03-2018,5.375917353
02-04-2018,5.370037784
03-04-2018,5.367369055
04-04-2018,5.365944618
05-04-2018,5.374093413
06-04-2018,5.372639023
09-04-2018,5.374388839
10-04-2018,5.374635799
11-04-2018,5.378370253
12-04-2018,5.381727348
13-04-2018,5.379758154
16-04-2018,5.380584548
17-04-2018,5.381491421
18-04-2018,5.387027719
19-04-2018,5.386664268
20-04-2018,5.388721152
23-04-2018,5.385711400
24-04-2018,5.387772428
25-04-2018,5.388105327
26-04-2018,5.393576479
27-04-2018,5.399473678
30-04-2018,5.398576666
02-05-2018,5.396999274
03-05-2018,5.397290733
04-05-2018,5.398498254
07-05-2018,5.393978139
08-05-2018,5.383333917
09-05-2018,5.373451298
10-05-2018,5.381671743
11-05-2018,5.375095716
14-05-2018,5.364878487
15-05-2018,5.362538011
16-05-2018,5.362569919
17-05-2018,5.338603697
18-05-2018,5.316956717
21-05-2018,5.323978437
22-05-2018,5.336353276
23-05-2018,5.325892978
24-05-2018,5.317170037
25-05-2018,5.310589054
28-05-2018,5.313352177
29-05-2018,5.305857867
30-05-2018,5.314502806
01-06-2018,5.325390135
04-06-2018,5.332385004
05-06-2018,5.309414963
06-06-2018,5.297185361
07-06-2018,5.242035103
08-06-2018,5.266994490
11-06-2018,5.280724420
12-06-2018,5.284263121
13-06-2018,5.271759771
14-06-2018,5.234782840
15-06-2018,5.278010959
18-06-2018,5.291153213
19-06-2018,5.313121527
20-06-2018,5.307812500
21-06-2018,5.309155939
22-06-2018,5.307433368
25-06-2018,5.321415213
26-06-2018,5.328759733
27-06-2018,5.313822378
28-06-2018,5.331914226
29-06-2018,5.338400521
02-07-2018,5.344674419
03-07-2018,5.347761615
04-07-2018,5.354545185
05-07-2018,5.348341526
06-07-2018,5.357453415
09-07-2018,5.361506375
10-07-2018,5.375892022
11-07-2018,5.364192082
12-07-2018,5.357402990
13-07-2018,5.368906302
16-07-2018,5.374217812
17-07-2018,5.381975825
18-07-2018,5.382201238
19-07-2018,5.388202706
20-07-2018,5.398925771
23-07-2018,5.396099811
24-07-2018,5.401907870
25-07-2018,5.413209610
26-07-2018,5.411514504
27-07-2018,5.416398257
30-07-2018,5.417424536
31-07-2018,5.417221516
01-08-2018,5.422522508
02-08-2018,5.424059524
03-08-2018,5.434563308
06-08-2018,5.437810745
07-08-2018,5.428896451
08-08-2018,5.433250433
09-08-2018,5.422268975
10-08-2018,5.394565894
13-08-2018,5.396893649
14-08-2018,5.424666293
15-08-2018,5.428510094
16-08-2018,5.429252275
17-08-2018,5.435292213
20-08-2018,5.426672640
21-08-2018,5.396268443
22-08-2018,5.411775166
23-08-2018,5.401137016
24-08-2018,5.411258849
27-08-2018,5.421615035
28-08-2018,5.416162071
29-08-2018,5.420529781
30-08-2018,5.393549274
31-08-2018,5.403372619
03-09-2018,5.390876150
04-09-2018,5.377907847
05-09-2018,5.375147114
06-09-2018,5.382767527
10-09-2018,5.388546192
11-09-2018,5.387960406
12-09-2018,5.404159744
13-09-2018,5.394498239
14-09-2018,5.407129354
17-09-2018,5.424252723
18-09-2018,5.430260034
19-09-2018,5.427379119
20-09-2018,5.429317661
21-09-2018,5.438026521
24-09-2018,5.438419325
25-09-2018,5.443549915
26-09-2018,5.451616188
27-09-2018,5.457859819
28-09-2018,5.451217090
01-10-2018,5.455639100
02-10-2018,5.467496359
03-10-2018,5.481755186
04-10-2018,5.493277929
05-10-2018,5.491249846
08-10-2018,5.536726864
09-10-2018,5.559046941
10-10-2018,5.554406145
11-10-2018,5.559109176
15-10-2018,5.573742724
16-10-2018,5.585194414
17-10-2018,5.595362835
18-10-2018,5.589089285
19-10-2018,5.587080479
22-10-2018,5.602416269
23-10-2018,5.608047858
24-10-2018,5.603958471
25-10-2018,5.599563804
26-10-2018,5.614268613
29-10-2018,5.614191261
30-10-2018,5.617354556
31-10-2018,5.620122390
01-11-2018,5.625735454
05-11-2018,5.630210000
06-11-2018,5.628738235
07-11-2018,5.618632063
08-11-2018,5.615238844
09-11-2018,5.613561401
12-11-2018,5.609629015
13-11-2018,5.608734293
14-11-2018,5.620486754
16-11-2018,5.637636835
19-11-2018,5.634140903
20-11-2018,5.634882407
21-11-2018,5.641732549
22-11-2018,5.640957381
23-11-2018,5.640995067
26-11-2018,5.626282703
27-11-2018,5.622439277
28-11-2018,5.624594433
29-11-2018,5.625973411
30-11-2018,5.628147795
03-12-2018,5.632853737
04-12-2018,5.628388746
05-12-2018,5.633558824
06-12-2018,5.637537817
07-12-2018,5.637742117
10-12-2018,5.637028827
11-12-2018,5.640138043
12-12-2018,5.648822922
13-12-2018,5.663212365
14-12-2018,5.669295267
17-12-2018,5.671448791
18-12-2018,5.671805831
19-12-2018,5.682515319
20-12-2018,5.690010517
21-12-2018,5.690452073
24-12-2018,5.691576091
26-12-2018,5.692230812
27-12-2018,5.698609624
28-12-2018,5.703755098
31-12-2018,5.704863805
02-01-2019,5.721539418
03-01-2019,5.731505751
04-01-2019,5.729881511
07-01-2019,5.724629482
08-01-2019,5.727710461
09-01-2019,5.735448824
10-01-2019,5.733444171
11-01-2019,5.735291292
14-01-2019,5.743331714
15-01-2019,5.742333000
16-01-2019,5.744739209
17-01-2019,5.748581957
18-01-2019,5.750244586
21-01-2019,5.752017388
22-01-2019,5.761582434
23-01-2019,5.766922183
24-01-2019,5.767508575
25-01-2019,5.769229867
28-01-2019,5.770674141
29-01-2019,5.779276648
30-01-2019,5.777603842
31-01-2019,5.792696205
01-02-2019,5.799548510
04-02-2019,5.798738201
05-02-2019,5.798133552
06-02-2019,5.797142458
07-02-2019,5.789421318
08-02-2019,5.776506658
11-02-2019,5.777865343
12-02-2019,5.785588989
13-02-2019,5.794850247
14-02-2019,5.802144490
15-02-2019,5.812646726
18-02-2019,5.807730822
19-02-2019,5.811778334
20-02-2019,5.807140461
21-02-2019,5.811776192
22-02-2019,5.818204899
25-02-2019,5.818270356
26-02-2019,5.818695917
27-02-2019,5.825492313
28-02-2019,5.824339226
01-03-2019,5.826363583
06-03-2019,5.826605953
07-03-2019,5.827845985
08-03-2019,5.834302030
11-03-2019,5.846359704
12-03-2019,5.854313817
13-03-2019,5.868288621
14-03-2019,5.868099902
15-03-2019,5.871628565
18-03-2019,5.880667504
19-03-2019,5.887588349
20-03-2019,5.891178470
21-03-2019,5.888864180
22-03-2019,5.868149635
25-03-2019,5.871787167
26-03-2019,5.866239029
27-03-2019,5.849408314
28-03-2019,5.867509992
29-03-2019,5.870029315
01-04-2019,5.878974753
02-04-2019,5.884744823
03-04-2019,5.883370373
04-04-2019,5.887668572
05-04-2019,5.892529921
08-04-2019,5.890239822
09-04-2019,5.885364960
10-04-2019,5.896268944
11-04-2019,5.891968223
12-04-2019,5.889512924
15-04-2019,5.894569894
16-04-2019,5.896958791
17-04-2019,5.897365415
18-04-2019,5.906858790
22-04-2019,5.912999254
23-04-2019,5.926079282
24-04-2019,5.925127163
25-04-2019,5.928655788
26-04-2019,5.929042041
29-04-2019,5.929819555
30-04-2019,5.934928132
02-05-2019,5.936230346
03-05-2019,5.950031001
06-05-2019,5.952128448
07-05-2019,5.951898866
08-05-2019,5.957349101
09-05-2019,5.960496231
10-05-2019,5.964683728
13-05-2019,5.961530642
14-05-2019,5.972101553
15-05-2019,5.971932529
16-05-2019,5.961709936
17-05-2019,5.950286730
20-05-2019,5.956602489
21-05-2019,5.967425711
22-05-2019,5.971632910
23-05-2019,5.972923979
24-05-2019,5.975194331
27-05-2019,5.978268983
28-05-2019,5.996435754
29-05-2019,6.005360673
30-05-2019,6.010060637
31-05-2019,6.017151472
03-06-2019,6.018136880
04-06-2019,6.020688351
05-06-2019,6.015644124
06-06-2019,6.029090472
07-06-2019,6.044016290
10-06-2019,6.056106752
11-06-2019,6.061177778
12-06-2019,6.052863369
13-06-2019,6.060452349
14-06-2019,6.067007079
17-06-2019,6.065121058
18-06-2019,6.071227903
19-06-2019,6.077077620
21-06-2019,6.114000852
24-06-2019,6.115493217
25-06-2019,6.100089708
26-06-2019,6.099923441
27-06-2019,6.107265299
28-06-2019,6.120403978
01-07-2019,6.125371229
02-07-2019,6.120285237
03-07-2019,6.129902943
04-07-2019,6.140711279
05-07-2019,6.144531750
08-07-2019,6.154273880
09-07-2019,6.154772563
10-07-2019,6.175256617
11-07-2019,6.182156450
12-07-2019,6.182951464
15-07-2019,6.181883310
16-07-2019,6.179679288
17-07-2019,6.183292581
18-07-2019,6.188267243
19-07-2019,6.188154772
22-07-2019,6.192345380
23-07-2019,6.195141163
24-07-2019,6.192783016
25-07-2019,6.187607158
26-07-2019,6.187485155
29-07-2019,6.188185740
30-07-2019,6.186988739
31-07-2019,6.180020352
01-08-2019,6.189047750
02-08-2019,6.191460506
05-08-2019,6.173485247
06-08-2019,6.189031746
07-08-2019,6.196563143
08-08-2019,6.200839780
09-08-2019,6.200088753
12-08-2019,6.195129819
13-08-2019,6.196357388
14-08-2019,6.188940037
15-08-2019,6.190591020
16-08-2019,6.201403084
19-08-2019,6.197246269
20-08-2019,6.197815004
21-08-2019,6.205062602
22-08-2019,6.201723794
23-08-2019,6.194531572
26-08-2019,6.183867879
27-08-2019,6.176188471
28-08-2019,6.167352596
29-08-2019,6.169933256
30-08-2019,6.183096873
02-09-2019,6.176606159
03-09-2019,6.185749762
04-09-2019,6.199107417
05-09-2019,6.201154074
06-09-2019,6.204482596
09-09-2019,6.210182655
10-09-2019,6.207617664
11-09-2019,6.213425145
12-09-2019,6.220017582
13-09-2019,6.214156762
16-09-2019,6.231387362
17-09-2019,6.243051661
18-09-2019,6.247807801
19-09-2019,6.274738823
20-09-2019,6.288592631
23-09-2019,6.283112448
24-09-2019,6.277466984
25-09-2019,6.281888824
26-09-2019,6.286517046
27-09-2019,6.289377741
30-09-2019,6.290647703
01-10-2019,6.290877198
02-10-2019,6.290895470
03-10-2019,6.296461068
04-10-2019,6.295189751
07-10-2019,6.290028245
08-10-2019,6.291768006
09-10-2019,6.299063733
10-10-2019,6.311315406
11-10-2019,6.324225500
14-10-2019,6.339617061
15-10-2019,6.336404081
16-10-2019,6.357028476
17-10-2019,6.369579911
18-10-2019,6.369675355
21-10-2019,6.369609274
22-10-2019,6.360420402
23-10-2019,6.369775641
24-10-2019,6.369380552
25-10-2019,6.379960186
28-10-2019,6.388119495
29-10-2019,6.398248722
30-10-2019,6.406952097
31-10-2019,6.394571570
01-11-2019,6.399224832
04-11-2019,6.395276361
05-11-2019,6.393123537
06-11-2019,6.392394078
07-11-2019,6.389557384
08-11-2019,6.386893760
11-11-2019,6.395916759
12-11-2019,6.391334175
13-11-2019,6.388759587
14-11-2019,6.392204033
18-11-2019,6.392489789
19-11-2019,6.389951362
20-11-2019,6.391570650
21-11-2019,6.378940482
22-11-2019,6.388834381
25-11-2019,6.386202541
26-11-2019,6.379038220
27-11-2019,6.374265153
28-11-2019,6.379445534
29-11-2019,6.376529891
02-12-2019,6.370438737
03-12-2019,6.382404266
04-12-2019,6.397462823
05-12-2019,6.403150245
06-12-2019,6.415019892
09-12-2019,6.414856495
10-12-2019,6.417666560
11-12-2019,6.418438852
12-12-2019,6.424270761
13-12-2019,6.432455278
16-12-2019,6.432406045
17-12-2019,6.415092895
18-12-2019,6.417456232
19-12-2019,6.401711379
20-12-2019,6.415301558
23-12-2019,6.423926009
26-12-2019,6.435943847
27-12-2019,6.440415479
30-12-2019,6.451559290
31-12-2019,6.455291610
02-01-2020,6.452516342
03-01-2020,6.453933792
06-01-2020,6.451262985
07-01-2020,6.455275870
08-01-2020,6.459917890
09-01-2020,6.461403731
10-01-2020,6.463678124
13-01-2020,6.456682846
14-01-2020,6.465378260
15-01-2020,6.479015252
16-01-2020,6.472230002
17-01-2020,6.479958402
20-01-2020,6.476380220
21-01-2020,6.473787032
22-01-2020,6.486582859
23-01-2020,6.489259677
24-01-2020,6.489940489
27-01-2020,6.492636928
28-01-2020,6.491546352
29-01-2020,6.494561155
30-01-2020,6.491809504
31-01-2020,6.491214847
03-02-2020,6.495417485
04-02-2020,6.498136640
05-02-2020,6.502075221
06-02-2020,6.490320459
07-02-2020,6.484250076
10-02-2020,6.489302752
11-02-2020,6.497141802
12-02-2020,6.508440537
13-02-2020,6.511557459
14-02-2020,6.527843043
17-02-2020,6.526661944
18-02-2020,6.524522453
19-02-2020,6.536594993
20-02-2020,6.537089666
21-02-2020,6.534673705
26-02-2020,6.523856392
27-02-2020,6.530092009
28-02-2020,6.532888771
02-03-2020,6.563266093
03-03-2020,6.577085095
04-03-2020,6.585961057
05-03-2020,6.571282671
06-03-2020,6.568158431
09-03-2020,6.529156968
10-03-2020,6.539703431
11-03-2020,6.489593325
12-03-2020,6.339275350
13-03-2020,6.427680954
16-03-2020,6.453025602
17-03-2020,6.480659861
18-03-2020,6.329224582
19-03-2020,6.309472731
20-03-2020,6.291200962
23-03-2020,6.231855536
24-03-2020,6.277542476
25-03-2020,6.329797530
26-03-2020,6.358270572
27-03-2020,6.372982598
30-03-2020,6.398169202
31-03-2020,6.418247525
01-04-2020,6.415212490
02-04-2020,6.433712857
03-04-2020,6.432777405
06-04-2020,6.429150198
07-04-2020,6.443914529
08-04-2020,6.457636573
09-04-2020,6.475439117
13-04-2020,6.485893156
14-04-2020,6.502292489
15-04-2020,6.507068515
16-04-2020,6.513871534
17-04-2020,6.520343322
20-04-2020,6.541162255
22-04-2020,6.550623734
23-04-2020,6.527518108
24-04-2020,6.429561846
27-04-2020,6.400666342
28-04-2020,6.442336399
29-04-2020,6.447470573
30-04-2020,6.449579515
04-05-2020,6.453440023
05-05-2020,6.458843496
06-05-2020,6.460767243
07-05-2020,6.462433934
08-05-2020,6.480119096
11-05-2020,6.487961482
12-05-2020,6.470306500
13-05-2020,6.461958933
14-05-2020,6.472366359
15-05-2020,6.487471811
18-05-2020,6.505309950
19-05-2020,6.513077731
20-05-2020,6.524999408
21-05-2020,6.537871146
22-05-2020,6.537022016
25-05-2020,6.571113193
26-05-2020,6.567020669
27-05-2020,6.573806296
28-05-2020,6.581954206
29-05-2020,6.586336098
01-06-2020,6.585093247
02-06-2020,6.598791343
03-06-2020,6.606449336
04-06-2020,6.607739789
05-06-2020,6.616517202
08-06-2020,6.611478000
09-06-2020,6.601292999
10-06-2020,6.608735984
12-06-2020,6.608766189
15-06-2020,6.607904823
16-06-2020,6.604250623
17-06-2020,6.612392017
18-06-2020,6.612325291
19-06-2020,6.619265475
22-06-2020,6.617037647
23-06-2020,6.621238655
24-06-2020,6.617499404
25-06-2020,6.641985159
26-06-2020,6.644103722
29-06-2020,6.659718331
30-06-2020,6.659898205
01-07-2020,6.673451689
02-07-2020,6.677579783
03-07-2020,6.692249854
06-07-2020,6.690373861
07-07-2020,6.684673247
08-07-2020,6.674362375
09-07-2020,6.682038077
10-07-2020,6.697543728
13-07-2020,6.702599441
14-07-2020,6.705467854
15-07-2020,6.702297101
16-07-2020,6.697650391
17-07-2020,6.701164191
20-07-2020,6.698227854
21-07-2020,6.704900705
22-07-2020,6.715942263
23-07-2020,6.714810452
24-07-2020,6.709253249
27-07-2020,6.720569277
28-07-2020,6.719739545
29-07-2020,6.715727960
30-07-2020,6.724617013
31-07-2020,6.725812977
03-08-2020,6.728007273
04-08-2020,6.727686247
05-08-2020,6.727093816
06-08-2020,6.752722224
07-08-2020,6.751449635
10-08-2020,6.751997338
11-08-2020,6.752494388
12-08-2020,6.740781889
13-08-2020,6.741908951
14-08-2020,6.744001179
17-08-2020,6.738432747
18-08-2020,6.755404166
19-08-2020,6.747980890
20-08-2020,6.754418428
21-08-2020,6.751413493
24-08-2020,6.748899559
25-08-2020,6.752064341
26-08-2020,6.742380378
27-08-2020,6.739954735
28-08-2020,6.752962898
31-08-2020,6.754490046
01-09-2020,6.759516575
02-09-2020,6.761528109
03-09-2020,6.777389297
04-09-2020,6.789797531
08-09-2020,6.779807800
09-09-2020,6.786761278
10-09-2020,6.783344449
11-09-2020,6.789725611
14-09-2020,6.798074803
15-09-2020,6.795198523
16-09-2020,6.782019769
17-09-2020,6.792108593
18-09-2020,6.758893082
21-09-2020,6.738019051
22-09-2020,6.756285570
23-09-2020,6.748273353
24-09-2020,6.765780619
25-09-2020,6.764473462
28-09-2020,6.734210137
29-09-2020,6.730562496
30-09-2020,6.746145430
01-10-2020,6.747630580
02-10-2020,6.726448363
05-10-2020,6.739837268
06-10-2020,6.735979358
07-10-2020,6.735351548
08-10-2020,6.745005858
09-10-2020,6.762723102
13-10-2020,6.757869808
14-10-2020,6.761819663
15-10-2020,6.743861733
16-10-2020,6.748219875
19-10-2020,6.758313829
20-10-2020,6.764707970
21-10-2020,6.777169587
22-10-2020,6.778935496
23-10-2020,6.770159316
26-10-2020,6.772568873
27-10-2020,6.767628387
28-10-2020,6.763738644
29-10-2020,6.768386474
30-10-2020,6.759701660
03-11-2020,6.754971246
04-11-2020,6.767907791
05-11-2020,6.778833889
06-11-2020,6.792705597
09-11-2020,6.805473118
10-11-2020,6.809546276
11-11-2020,6.804190256
12-11-2020,6.805400145
13-11-2020,6.811319124
16-11-2020,6.824336265
17-11-2020,6.826058119
18-11-2020,6.819749797
19-11-2020,6.823811508
20-11-2020,6.817751890
23-11-2020,6.808075047
24-11-2020,6.818999062
25-11-2020,6.825685870
26-11-2020,6.833333696
27-11-2020,6.849422425
30-11-2020,6.848918514
01-12-2020,6.868158268
02-12-2020,6.876237293
03-12-2020,6.896449204
04-12-2020,6.899701104
07-12-2020,6.904042872
08-12-2020,6.915589057
09-12-2020,6.918633559
10-12-2020,6.909653256
11-12-2020,6.918091262
14-12-2020,6.917155126
15-12-2020,6.927900112
16-12-2020,6.928925772
17-12-2020,6.933083853
18-12-2020,6.935142182
21-12-2020,6.936368369
22-12-2020,6.936616381
23-12-2020,6.947396746
24-12-2020,6.951506862
28-12-2020,6.949232627
29-12-2020,6.960563050
30-12-2020,6.970101549
31-12-2020,6.974228941
04-01-2021,6.977831029
05-01-2021,6.978285607
06-01-2021,6.978758237
07-01-2021,6.967330879
08-01-2021,6.965033101
11-01-2021,6.948465217
12-01-2021,6.967843545
13-01-2021,6.957437719
14-01-2021,6.968490210
15-01-2021,6.973321027
18-01-2021,6.978750295
19-01-2021,6.976159866
20-01-2021,6.974710047
21-01-2021,6.960580398
22-01-2021,6.950261648
25-01-2021,6.951408048
26-01-2021,6.951435425
27-01-2021,6.956390209
28-01-2021,6.970306978
29-01-2021,6.981614828
01-02-2021,6.985908717
02-02-2021,6.997498923
03-02-2021,7.001072631
04-02-2021,7.000727466
05-02-2021,7.004185312
08-02-2021,7.006971263
09-02-2021,6.994105221
10-02-2021,7.007383837
11-02-2021,7.007105978
12-02-2021,7.007635319
17-02-2021,7.001633497
18-02-2021,7.008427502
19-02-2021,7.005914611
22-02-2021,6.985771279
23-02-2021,6.991410827
24-02-2021,6.984253173
25-02-2021,6.962469423
26-02-2021,6.939958704
01-03-2021,6.931246540
02-03-2021,6.929669412
03-03-2021,6.924231998
04-03-2021,6.967474060
05-03-2021,7.003215645
08-03-2021,6.979001722
09-03-2021,6.977432813
10-03-2021,6.983671889
11-03-2021,6.996264499
12-03-2021,6.989168485
15-03-2021,6.985306232
16-03-2021,6.992694264
17-03-2021,6.999887123
18-03-2021,6.974417850
19-03-2021,6.954570981
22-03-2021,6.955637274
23-03-2021,6.947326872
24-03-2021,6.940986193
25-03-2021,6.940521273
26-03-2021,6.943765594
29-03-2021,6.936704760
30-03-2021,6.953364802
31-03-2021,6.963767608
01-04-2021,6.969396800
05-04-2021,6.970813868
06-04-2021,6.963256730
07-04-2021,6.955518907
08-04-2021,6.977858137
09-04-2021,6.952432650
12-04-2021,6.952018553
13-04-2021,6.939882454
14-04-2021,6.948791867
15-04-2021,6.964985231
16-04-2021,6.985455916
19-04-2021,6.996284499
20-04-2021,6.983470568
22-04-2021,7.002882537
23-04-2021,7.013876891
26-04-2021,7.014764790
27-04-2021,7.019055484
28-04-2021,7.028738648
29-04-2021,7.031292744
30-04-2021,7.024654499
03-05-2021,7.014364058
04-05-2021,7.001379945
05-05-2021,7.007532351
06-05-2021,7.017609316
07-05-2021,7.025491143
10-05-2021,7.025399905
11-05-2021,7.043137128
12-05-2021,7.034438458
13-05-2021,7.035399376
14-05-2021,7.033021584
17-05-2021,7.047423524
18-05-2021,7.043366337
19-05-2021,7.036014227
20-05-2021,7.048571820
21-05-2021,7.056037809
24-05-2021,7.057687721
25-05-2021,7.047878538
26-05-2021,7.049333192
27-05-2021,7.055773123
28-05-2021,7.075114512
31-05-2021,7.073129073
01-06-2021,7.074488201
02-06-2021,7.081428874
04-06-2021,7.089132773
07-06-2021,7.080439637
08-06-2021,7.082211841
09-06-2021,7.085652990
10-06-2021,7.074801690
11-06-2021,7.068596294
14-06-2021,7.070272085
15-06-2021,7.062895480
16-06-2021,7.064869476
17-06-2021,7.021494374
18-06-2021,7.010991182
21-06-2021,7.037645976
22-06-2021,7.017980370
23-06-2021,7.022190148
24-06-2021,7.032778765
25-06-2021,7.039368576
28-06-2021,7.059339627
29-06-2021,7.063517057
30-06-2021,7.063914963
01-07-2021,7.061665581
02-07-2021,7.074944623
05-07-2021,7.075652802
06-07-2021,7.066225285
07-07-2021,7.073351771
08-07-2021,7.071532864
09-07-2021,7.073995563
12-07-2021,7.065713488
13-07-2021,7.066014434
14-07-2021,7.078235047
15-07-2021,7.082419371
16-07-2021,7.094352159
19-07-2021,7.099403308
20-07-2021,7.108327801
21-07-2021,7.114163417
22-07-2021,7.118012074
23-07-2021,7.099946077
26-07-2021,7.093803540
27-07-2021,7.084540845
